,Date,CCH00,CCN00,CCK00,CCU00,CCZ00,CCH01,CCK01,CCN01,CCU01,CCZ01,CCH02,CCK02,CCN02,CCU02,CCZ02,CCH03,CCK03,CCN03,CCU03,CCZ03,CCH04,CCK04,CCN04,CCU04,CCZ04,CCH05,CCK05,CCN05,CCU05,CCZ05,CCH06,CCK06,CCN06,CCU06,CCZ06,CCH07,CCK07,CCN07,CCU07,CCZ07,CCH08,CCK08,CCN08,CCU08,CCZ08,CCH09,CCK09,CCN09,CCU09,CCZ09,CCH10,CCK10,CCN10,CCU10,CCZ10,CCH11,CCK11,CCN11,CCU11,CCZ11,CCH12,CCK12,CCN12,CCU12,CCZ12,CCH13,CCK13,CCN13,CCU13,CCZ13,CCH14,CCK14,CCN14,CCU14,CCZ14,CCH15,CCK15,CCN15,CCU15,CCZ15,CCH16,CCK16,CCN16,CCU16,CCZ16,CCH17,CCK17,CCN17,CCU17,CCZ17,CCH18,CCK18,CCN18,CCU18,CCZ18,CCH19,CCK19,CCN19,CCU19,CCZ19,CCH20,CCK20,CCN20,CCU20,CCZ20,CCH21,CCK21,CCN21,CCU21,CCZ21,CCH22,CCK22,CCN22,CCU22,CCZ22,CCH23,CCK23,CCN23,CCU23,CCZ23,PnL,PNL,IS_ROLLING,Day
1438,2004-08-31,,,,,,,,,,,,,,,,,,,,,,,,,434.0,,-215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,2190.0,,
1439,2004-09-01,,,,,,,,,,,,,,,,,,,,,,,,,-21.0,,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,2040.0,,
1440,2004-09-02,,,,,,,,,,,,,,,,,,,,,,,,,-56.0,,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,2090.0,,
1441,2004-09-03,,,,,,,,,,,,,,,,,,,,,,,,,-141.0,,355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,2140.0,,
1442,2004-09-06,,,,,,,,,,,,,,,,,,,,,,,,,-141.0,,355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,2140.0,,
1443,2004-09-07,,,,,,,,,,,,,,,,,,,,,,,,,-601.0,,815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,2140.0,,
1444,2004-09-08,,,,,,,,,,,,,,,,,,,,,,,,,-556.0,,785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,2290.0,,
1445,2004-09-09,,,,,,,,,,,,,,,,,,,,,,,,,-626.0,,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,2390.0,,
1446,2004-09-10,,,,,,,,,,,,,,,,,,,,,,,,,-711.0,,955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,2440.0,,
1447,2004-09-13,,,,,,,,,,,,,,,,,,,,,,,,,-716.0,,955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,2390.0,,
1448,2004-09-14,,,,,,,,,,,,,,,,,,,,,,,,,-616.0,,855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,2390.0,,
1449,2004-09-15,,,,,,,,,,,,,,,,,,,,,,,,,-586.0,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,2440.0,,
1450,2004-09-16,,,,,,,,,,,,,,,,,,,,,,,,,-731.0,,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,2390.0,,
1451,2004-09-17,,,,,,,,,,,,,,,,,,,,,,,,,-691.0,,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,2390.0,,
1452,2004-09-20,,,,,,,,,,,,,,,,,,,,,,,,,-626.0,,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,2440.0,,
1453,2004-09-21,,,,,,,,,,,,,,,,,,,,,,,,,-536.0,,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,2540.0,,
1454,2004-09-22,,,,,,,,,,,,,,,,,,,,,,,,,-366.0,,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0,2590.0,,
1455,2004-09-23,,,,,,,,,,,,,,,,,,,,,,,,,-386.0,,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,2640.0,,
1456,2004-09-24,,,,,,,,,,,,,,,,,,,,,,,,,-706.0,,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,2640.0,,
1457,2004-09-27,,,,,,,,,,,,,,,,,,,,,,,,,-721.0,,985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,2640.0,,
1458,2004-09-28,,,,,,,,,,,,,,,,,,,,,,,,,-771.0,,1025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,2540.0,,
1459,2004-09-29,,,,,,,,,,,,,,,,,,,,,,,,,-751.0,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,2490.0,,
1460,2004-09-30,,,,,,,,,,,,,,,,,,,,,,,,,-731.0,,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0,2590.0,,
1461,2004-10-01,,,,,,,,,,,,,,,,,,,,,,,,,-746.0,,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,2440.0,,
1462,2004-10-04,,,,,,,,,,,,,,,,,,,,,,,,,-876.0,,1125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,2490.0,,
1463,2004-10-05,,,,,,,,,,,,,,,,,,,,,,,,,-876.0,,1120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,2440.0,,
1464,2004-10-06,,,,,,,,,,,,,,,,,,,,,,,,,-966.0,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,2340.0,,
1465,2004-10-07,,,,,,,,,,,,,,,,,,,,,,,,,-1041.0,,1270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,2290.0,,
1466,2004-10-08,,,,,,,,,,,,,,,,,,,,,,,,,-871.0,,1110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,2390.0,,
1467,2004-10-11,,,,,,,,,,,,,,,,,,,,,,,,,-696.0,,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,2490.0,,
1468,2004-10-12,,,,,,,,,,,,,,,,,,,,,,,,,-796.0,,1045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,2490.0,,
1469,2004-10-13,,,,,,,,,,,,,,,,,,,,,,,,,-821.0,,1085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,2640.0,,
1470,2004-10-14,,,,,,,,,,,,,,,,,,,,,,,,,-711.0,,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0,2590.0,,
1471,2004-10-15,,,,,,,,,,,,,,,,,,,,,,,,,-761.0,,1010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,2490.0,,
1472,2004-10-18,,,,,,,,,,,,,,,,,,,,,,,,,-716.0,,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0,2590.0,,
1473,2004-10-19,,,,,,,,,,,,,,,,,,,,,,,,,-796.0,,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,2540.0,,
1474,2004-10-20,,,,,,,,,,,,,,,,,,,,,,,,,-861.0,,1110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,2490.0,,
1475,2004-10-21,,,,,,,,,,,,,,,,,,,,,,,,,-826.0,,1070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,2440.0,,
1476,2004-10-22,,,,,,,,,,,,,,,,,,,,,,,,,-756.0,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,2440.0,,
1477,2004-10-25,,,,,,,,,,,,,,,,,,,,,,,,,-751.0,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,2490.0,,
1478,2004-10-26,,,,,,,,,,,,,,,,,,,,,,,,,-711.0,,965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,2540.0,,
1479,2004-10-27,,,,,,,,,,,,,,,,,,,,,,,,,-646.0,,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,2640.0,,
1480,2004-10-28,,,,,,,,,,,,,,,,,,,,,,,,,-571.0,,835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,2640.0,,
1481,2004-10-29,,,,,,,,,,,,,,,,,,,,,,,,,-651.0,,905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,2540.0,,
1482,2004-11-01,,,,,,,,,,,,,,,,,,,,,,,,,-731.0,,965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,2340.0,,
1483,2004-11-02,,,,,,,,,,,,,,,,,,,,,,,,,-731.0,,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,2290.0,,
1484,2004-11-03,,,,,,,,,,,,,,,,,,,,,,,,,-696.0,,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,2290.0,,
1485,2004-11-04,,,,,,,,,,,,,,,,,,,,,,,,,-156.0,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,2940.0,,
1486,2004-11-05,,,,,,,,,,,,,,,,,,,,,,,,,169.0,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,3040.0,,
1487,2004-11-08,,,,,,,,,,,,,,,,,,,,,,,,,964.0,,-560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,4040.0,True,1.0
1488,2004-11-09,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,-1354.0,-576.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-909.0,-9090.0,True,2.0
1489,2004-11-10,,,,,,,,,,,,,,,,,,,,,,,,,705.0,-1542.0,-297.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-935.0,-9350.0,True,3.0
1490,2004-11-11,,,,,,,,,,,,,,,,,,,,,,,,,783.0,-1428.0,-369.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-944.0,-9440.0,True,4.0
1491,2004-11-12,,,,,,,,,,,,,,,,,,,,,,,,,737.0,-1552.0,-343.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-980.0,-9800.0,True,5.0
1492,2004-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,-1312.0,,-32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1344.0,-13440.0,,
1493,2004-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,-1652.0,,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1374.0,-13740.0,,
1494,2004-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,-2027.0,,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1379.0,-13790.0,,
1495,2004-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,-2032.0,,658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1374.0,-13740.0,,
1496,2004-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,-2092.0,,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1374.0,-13740.0,,
1497,2004-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,-2292.0,,908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1384.0,-13840.0,,
1498,2004-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,-2102.0,,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1384.0,-13840.0,,
1499,2004-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,-2077.0,,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1379.0,-13790.0,,
1500,2004-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,-2077.0,,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1379.0,-13790.0,,
1501,2004-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,-2077.0,,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1379.0,-13790.0,,
1502,2004-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,-2077.0,,703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1374.0,-13740.0,,
1503,2004-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,-1822.0,,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1379.0,-13790.0,,
1504,2004-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,-1782.0,,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1374.0,-13740.0,,
1505,2004-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,-1817.0,,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1384.0,-13840.0,,
1506,2004-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,-1527.0,,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1344.0,-13440.0,,
1507,2004-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,-1507.0,,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1339.0,-13390.0,,
1508,2004-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,-1642.0,,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1359.0,-13590.0,,
1509,2004-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,-1827.0,,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1359.0,-13590.0,,
1510,2004-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,-1887.0,,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1344.0,-13440.0,,
1511,2004-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,-1977.0,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1344.0,-13440.0,,
1512,2004-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,-2042.0,,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1354.0,-13540.0,,
1513,2004-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,-2087.0,,738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1349.0,-13490.0,,
1514,2004-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,-1742.0,,403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1339.0,-13390.0,,
1515,2004-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,-1807.0,,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1364.0,-13640.0,,
1516,2004-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,-2077.0,,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1369.0,-13690.0,,
1517,2004-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,-2122.0,,758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1364.0,-13640.0,,
1518,2004-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,-2217.0,,858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1359.0,-13590.0,,
1519,2004-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,-2142.0,,793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1349.0,-13490.0,,
1520,2004-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,-2317.0,,953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1364.0,-13640.0,,
1521,2004-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,-2317.0,,953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1364.0,-13640.0,,
1522,2004-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,-2257.0,,893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1364.0,-13640.0,,
1523,2004-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,-2272.0,,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1354.0,-13540.0,,
1524,2004-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,-2382.0,,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1369.0,-13690.0,,
1525,2004-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,-2342.0,,973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1369.0,-13690.0,,
